,date,eq_ph,t1_ph,eq_cod,t1_cod,fostac,hrt,current,methane_percentage,t1_olr,biogas_vol,h2s_ppm,feed_vol,temp
41,2024-11-04,3.7,7.0,39900.0,1390.0,0.14,15.0,497.422,0.6666,2.9925,300.0,664.0,60.0,35.87
42,2024-11-04,3.7,7.0,39900.0,1390.0,0.14,15.0,497.422,0.6666,2.9925,300.0,664.0,60.0,35.88
43,2024-11-04,3.7,7.0,39900.0,1390.0,0.14,15.0,497.422,0.6666,2.9925,300.0,664.0,60.0,35.88
44,2024-11-04,3.7,7.0,39900.0,1390.0,0.14,15.0,497.422,0.6666,2.9925,300.0,664.0,60.0,35.97
45,2024-11-04,3.7,7.0,39900.0,1390.0,0.14,15.0,497.422,0.6666,2.9925,300.0,664.0,60.0,36.13
46,2024-11-04,3.7,7.0,39900.0,1390.0,0.14,15.0,497.422,0.6666,2.9925,300.0,664.0,60.0,36.11
47,2024-11-04,3.7,7.0,39900.0,1390.0,0.14,15.0,497.422,0.6666,2.9925,300.0,664.0,60.0,36.19
48,2024-11-04,3.7,7.0,39900.0,1390.0,0.14,15.0,497.422,0.6666,2.9925,300.0,664.0,60.0,36.29
49,2024-11-04,3.7,7.0,39900.0,1390.0,0.14,15.0,497.422,0.6666,2.9925,300.0,664.0,60.0,36.25
50,2024-11-04,3.7,7.0,39900.0,1390.0,0.14,15.0,497.422,0.6666,2.9925,300.0,664.0,60.0,36.13
51,2024-11-04,3.7,7.0,39900.0,1390.0,0.14,15.0,497.422,0.6666,2.9925,300.0,664.0,60.0,36.17
52,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.19
53,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.15
54,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.06
55,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.08
56,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.19
57,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.21
58,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.19
59,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.19
60,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.19
61,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.33
62,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.44
63,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.43
64,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.4
65,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.5
66,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,35.78
67,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,35.31
68,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,35.67
69,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,35.94
70,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.16
71,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.44
72,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.5
73,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.43
74,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.38
75,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.27
76,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,35.5
77,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,35.49
78,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.04
79,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.38
80,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.44
81,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.5
82,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.43
83,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.38
84,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.51
85,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.57
86,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.5
87,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.48
88,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.5
89,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.59
90,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.69
91,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.73
92,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.69
93,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.56
94,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.44
95,2024-11-05,3.7,7.0,31400.0,1695.0,0.16,15.0,545.21,0.6271,2.3550000000000004,690.0,650.0,60.0,36.36
